"","state_index","form","RSS","AIC","AIC_c","lambda","par_1","par_2","par_3","par_4","par_5","STATE"
"35",3,"KAKWANI_PODDER",0.187891395387311,-210.892824181389,-210.549967038532,164.833195379125,2.11581592023127,NA,NA,NA,NA,"Arizona"
"36",3,"RASCHE",0.00249108305019923,-285.64089291959,-284.935010566648,1601.04993529438,0.506803123790254,0.669948290068364,NA,NA,NA,"Arizona"
"37",3,"ORTEGA",0.00122062647897594,-290.314778854388,-289.608896501447,1817.57663233426,0.621292352795261,0.417867301850778,NA,NA,NA,"Arizona"
"38",3,"CHOTIKAPANICH",0.159803216419646,-212.128327599461,-211.785470456604,172.614278361395,3.15299255619897,NA,NA,NA,NA,"Arizona"
"39",3,"ABDALLA_HASSAN",0.00134301013923481,-288.273198922872,-287.061077710751,1808.95620549565,0.6184802074356,2.63712558787783e-08,0.419992733840717,NA,NA,"Arizona"
"40",3,"RHODE",0.0373219331392653,-223.328415981439,-222.985558838582,259.301328690039,1.22658778582205,NA,NA,NA,NA,"Arizona"
"41",3,"PARETO",0.0808106128412249,-234.901671813808,-234.558814670951,343.799203170911,1.58932821420312,NA,NA,NA,NA,"Arizona"
"42",3,"LOGNORMAL",0.012798703780727,-263.109789839107,-262.76693269625,803.890526145825,1.05443021676154,NA,NA,NA,NA,"Arizona"
"43",3,"GAMMA",0.0839630286270667,-230.002227239327,-229.65937009647,288.259984539358,1.05362697896921,NA,NA,NA,NA,"Arizona"
"44",3,"WEIBULL",0.0598719546950922,-230.113040979889,-229.770183837032,304.828657325968,0.9584448574689,NA,NA,NA,NA,"Arizona"
"45",3,"GENERALIZED_GAMMA",0.0129091962378655,-260.905668972476,-260.199786619535,799.532536688464,43485.8453193036,0.00454238763044777,NA,NA,NA,"Arizona"
"46",3,"DAGUM",0.00177710257372282,-288.732283742205,-288.026401389264,1745.46393417245,0.882930733716895,1.90601514733266,NA,NA,NA,"Arizona"
"47",3,"SINGH_MADDALA",0.00176651048008552,-288.279505763439,-287.573623410498,1719.66411438994,1.01806759596997,1.85552915266481,NA,NA,NA,"Arizona"
"48",3,"GB1",0.0130003052497179,-258.731968302661,-257.51984709054,795.669764764849,32918.8630158857,69138.2675992955,0.00429281861430795,NA,NA,"Arizona"
"49",3,"GB2",0.00215717644736382,-294.437313434966,-293.225192222845,2132.94623680801,0.0445751091252943,0.0746037478946684,23.3419969968543,NA,NA,"Arizona"
"50",3,"SARABIA",0.00141694521932491,-284.513903270439,-282.638903270439,1718.64030343019,0.000100545868706098,1.61818659293382,0.439683380258345,0.337582707704355,NA,"Arizona"
"51",3,"WANG",0.00118911832406013,-285.097949906429,-282.388272487074,1847.92355820153,0.883117738320944,0.668191447035609,0.999999624751552,0.386615420029282,1.76956447094381,"Arizona"
"52",4,"KAKWANI_PODDER",0.139622377686899,-216.881227173666,-216.538370030809,202.737463527324,2.13674166558845,NA,NA,NA,NA,"Arkansas"
"53",4,"RASCHE",0.00168890102663694,-300.518725518104,-299.812843165163,2526.12588517438,0.531436126134603,0.658064486754226,NA,NA,NA,"Arkansas"
"54",4,"ORTEGA",0.00063092940957683,-306.520333284945,-305.814450932004,2987.54246064801,0.643841780393695,0.438806914291529,NA,NA,NA,"Arkansas"
"55",4,"CHOTIKAPANICH",0.11684414051927,-218.344967956349,-218.002110813492,213.527743578308,3.17202308976914,NA,NA,NA,NA,"Arkansas"
"56",4,"ABDALLA_HASSAN",0.000638288310566593,-304.518253586379,-303.306132374258,2986.13130691335,0.641617351597439,2.19230662848163e-08,0.438717776103315,NA,NA,"Arkansas"
"57",4,"RHODE",0.0281072241195252,-230.031815309141,-229.688958166283,319.72979660458,1.23741046856916,NA,NA,NA,NA,"Arkansas"
"58",4,"PARETO",0.0910569747680889,-235.083060389988,-234.740203247131,353.264591699842,1.62847921249813,NA,NA,NA,NA,"Arkansas"
"59",4,"LOGNORMAL",0.00832687561986863,-276.009643489372,-275.666786346515,1189.41723161583,1.0240298829447,NA,NA,NA,NA,"Arkansas"
"60",4,"GAMMA",0.0587611879811845,-238.207104931873,-237.864247789016,376.955392793559,1.06375422369562,NA,NA,NA,NA,"Arkansas"
"61",4,"WEIBULL",0.0434597749843359,-238.104748577701,-237.761891434843,392.887369050504,0.972512140473706,NA,NA,NA,NA,"Arkansas"
"62",4,"GENERALIZED_GAMMA",0.00839938284204932,-273.798238772798,-273.092356419857,1182.08731077774,52122.8178691705,0.00427253871635288,NA,NA,NA,"Arkansas"
"63",4,"DAGUM",0.000994942432761005,-304.808276565778,-304.102394212837,2851.89287182507,0.792306292845648,1.99144790805937,NA,NA,NA,"Arkansas"
"64",4,"SINGH_MADDALA",0.00122071669413985,-303.36050117356,-302.654618820619,2734.64690480686,1.10865920450008,1.80234967638001,NA,NA,NA,"Arkansas"
"65",4,"GB1",0.00847071669007987,-271.587679159252,-270.375557947131,1175.65335003257,34399.6002236516,70834.7453942916,0.00431012409834278,NA,NA,"Arkansas"
"66",4,"GB2",0.000670891882446327,-306.382791494347,-305.170670282226,3130.49981031808,0.334507934719129,0.520694821871972,3.60203370375886,NA,NA,"Arkansas"
"67",4,"SARABIA",0.000674039337430247,-300.589418474847,-298.714418474847,2818.89690831763,0.00010284395858368,1.5942516774719,0.448414264388123,0.363008848215532,NA,"Arkansas"
"68",4,"WANG",0.000632527592723232,-300.520165760867,-297.810488341512,2985.95398772521,0.999999983328154,0.644087382522827,0.554232049880734,0.438946119289676,208.151416563647,"Arkansas"
"69",5,"KAKWANI_PODDER",0.253434037867892,-206.964890735211,-206.622033592354,137.46039608799,2.16359506139522,NA,NA,NA,NA,"California"
"70",5,"RASCHE",0.00292214956652728,-285.823296401424,-285.117414048483,1531.03506506935,0.472946791735525,0.676090507550283,NA,NA,NA,"California"
"71",5,"ORTEGA",0.00122448758746945,-292.339532053489,-291.633649700548,1833.29693389797,0.627458221684108,0.38595299126788,NA,NA,NA,"California"
"72",5,"CHOTIKAPANICH",0.218212462995342,-208.116898557666,-207.774041414808,143.748486960114,3.21590199656776,NA,NA,NA,NA,"California"
"73",5,"ABDALLA_HASSAN",0.00128421084758914,-290.287902435188,-289.075781223067,1821.72502716256,0.620728501429019,1.93968708111582e-09,0.387770511961101,NA,NA,"California"
"74",5,"RHODE",0.0464055700370251,-219.355686727238,-219.012829584381,220.44232519095,1.20716340656383,NA,NA,NA,NA,"California"
"75",5,"PARETO",0.0751341984887473,-238.072788916813,-237.729931773956,356.108316577735,1.52690363264058,NA,NA,NA,NA,"California"
"76",5,"LOGNORMAL",0.0157416133195485,-257.930883603905,-257.588026461048,663.907136406838,1.11450275981991,NA,NA,NA,NA,"California"
"77",5,"GAMMA",0.117644597668378,-224.289053208105,-223.946196065248,230.073647676161,0.994739091360533,NA,NA,NA,NA,"California"
"78",5,"WEIBULL",0.0758902981970361,-225.176727197413,-224.833870054556,252.681512899207,0.91329566152301,NA,NA,NA,NA,"California"
"79",5,"GENERALIZED_GAMMA",0.0158808042416853,-255.71827781877,-255.012395465829,659.810798696503,45462.1998280293,0.00420269827369643,NA,NA,NA,"California"
"80",5,"DAGUM",0.00208731750257669,-289.372120855687,-288.666238502746,1692.83150040508,0.975219183085529,1.79077305920334,NA,NA,NA,"California"
"81",5,"SINGH_MADDALA",0.00196126940568583,-289.566005674349,-288.860123321408,1695.86306752982,0.952120746074326,1.85209676887733,NA,NA,NA,"California"
"82",5,"GB1",0.0159802711832789,-253.534025132857,-252.321903920736,656.352732093989,32640.2418523553,72316.8274913639,0.00411325780978603,NA,NA,"California"
"83",5,"GB2",0.00161742767534411,-296.62713421855,-295.415013006429,2163.07607250727,0.0458292354773922,0.0749948432144118,22.0263606444294,NA,NA,"California"
"84",5,"SARABIA",0.00115999962115911,-287.907182323208,-286.032182323208,1798.74857880052,0.000102041104239384,1.64008635398691,0.452102547508207,0.310460940690528,NA,"California"
"85",5,"WANG",0.000668197055100274,-313.516520101293,-310.806842681938,4056.81577378961,0.765578618736138,0.884511668644081,0.999999967339472,0.668956392195358,55.337523498687,"California"
"86",6,"KAKWANI_PODDER",0.145665680011557,-214.262771159564,-213.919914016707,191.46716967094,2.02109121266164,NA,NA,NA,NA,"Colorado"
"87",6,"RASCHE",0.00272742823619726,-291.440717779007,-290.734835426066,1989.37496028875,0.525820703021074,0.679391409618529,NA,NA,NA,"Colorado"
"88",6,"ORTEGA",0.00115369466520737,-298.879838467616,-298.173956114674,2454.43988539653,0.587147881626517,0.439629675272919,NA,NA,NA,"Colorado"
"89",6,"CHOTIKAPANICH",0.12327753156807,-215.464799210954,-215.121942068097,200.184334000411,3.03150332992223,NA,NA,NA,NA,"Colorado"
"90",6,"ABDALLA_HASSAN",0.00106888787478741,-296.754400774327,-295.542279562206,2433.5899103819,0.587178421033276,1.62476349919281e-08,0.443402735493102,NA,NA,"Colorado"
"91",6,"RHODE",0.0333827308933684,-225.220898609918,-224.878041467061,283.132648290881,1.25648169432834,NA,NA,NA,NA,"Colorado"
"92",6,"PARETO",0.074837160419894,-236.465380520612,-236.122523377755,380.023668880634,1.63816524710406,NA,NA,NA,NA,"Colorado"
"93",6,"LOGNORMAL",0.0113616491320869,-266.351620591996,-266.008763449139,918.841375644384,0.998112710262227,NA,NA,NA,NA,"Colorado"
"94",6,"GAMMA",0.0632578938841178,-234.481559508583,-234.138702365726,343.906313925075,1.14797699310744,NA,NA,NA,NA,"Colorado"
"95",6,"WEIBULL",0.0504612956842452,-233.451694356696,-233.108837213839,347.117215079116,1.02033290455537,NA,NA,NA,NA,"Colorado"
"96",6,"GENERALIZED_GAMMA",0.0114372206384358,-264.148680417377,-263.442798064436,913.175360440485,44035.6829979956,0.0047694712571963,NA,NA,NA,"Colorado"
"97",6,"DAGUM",0.00194250261081162,-295.721667264612,-295.015784911671,2247.69411802398,0.889998810000518,1.98794327967791,NA,NA,NA,"Colorado"
"98",6,"SINGH_MADDALA",0.00191145785679669,-295.211080564452,-294.50519821151,2211.61528197758,1.00210418425859,1.9569286176386,NA,NA,NA,"Colorado"
"99",6,"GB1",0.0115363175307361,-261.967845404791,-260.75572419267,907.976694344522,30405.5261969523,68902.153516006,0.00477547142621963,NA,NA,"Colorado"
"100",6,"GB2",0.000689347170118406,-301.882277742374,-300.670156530253,2802.34234299534,0.187974375210856,0.294665153104914,6.22493148133122,NA,NA,"Colorado"
"101",6,"SARABIA",0.000769241545154923,-295.058476928822,-293.183476928822,2450.19206109878,0.000100244177487873,1.61593001951399,0.401554537960546,0.336379688774366,NA,"Colorado"
"102",6,"WANG",0.00064703009787543,-295.64057191243,-292.930894493076,2636.0933382365,0.804377163778269,0.646955585815078,0.999999590354246,0.384560990769664,1.7805227032313,"Colorado"
"103",7,"KAKWANI_PODDER",0.399395945682244,-199.948564385524,-199.605707242667,102.899474919041,2.10740559612784,NA,NA,NA,NA,"Connecticut"
"104",7,"RASCHE",0.0040450373071277,-277.074891836672,-276.369009483731,1130.26169538252,0.42354130048277,0.702041533727612,NA,NA,NA,"Connecticut"
"105",7,"ORTEGA",0.00189972612921254,-284.203256747471,-283.49737439453,1374.97141591556,0.586188536080173,0.345521071326854,NA,NA,NA,"Connecticut"
"106",7,"CHOTIKAPANICH",0.351831523287512,-200.842147318524,-200.499290175667,106.963440263027,3.15569652518023,NA,NA,NA,NA,"Connecticut"
"107",7,"ABDALLA_HASSAN",0.00186393702277669,-282.19070370378,-280.978582491659,1370.66587658105,0.58277700655621,8.76871480515991e-10,0.346534745028605,NA,NA,"Connecticut"
"108",7,"RHODE",0.0742240112496114,-210.816838639527,-210.473981496669,163.817159855818,1.19430231390354,NA,NA,NA,NA,"Connecticut"
"109",7,"PARETO",0.0580299867851982,-241.553201124904,-241.210343982046,374.013993236306,1.45729953976499,NA,NA,NA,NA,"Connecticut"
"110",7,"LOGNORMAL",0.0249261733073863,-244.552437292203,-244.209580149346,435.677711490032,1.17838204697653,NA,NA,NA,NA,"Connecticut"
"111",7,"GAMMA",0.204555686316969,-214.523349148272,-214.180492005415,160.028270029108,0.999891664641574,NA,NA,NA,NA,"Connecticut"
"112",7,"WEIBULL",0.12881342347021,-215.337560559998,-214.994703417141,178.279237334327,0.899777504164119,NA,NA,NA,NA,"Connecticut"
"113",7,"GENERALIZED_GAMMA",0.0251463142360605,-242.317242051802,-241.611359698861,432.705975749639,33358.6864542287,0.00464023793864616,NA,NA,NA,"Connecticut"
"114",7,"DAGUM",0.00332649640551599,-279.981616281122,-279.275733928181,1228.74967598201,1.26055173301847,1.65528407514329,NA,NA,NA,"Connecticut"
"115",7,"SINGH_MADDALA",0.00259053353061615,-281.799080409173,-281.093198056232,1283.98929819902,0.820878863945371,1.96658722601313,NA,NA,NA,"Connecticut"
"116",7,"GB1",0.0252894113000771,-240.156535638333,-238.944414426212,430.587208723505,29035.3562358415,65743.5982714128,0.00413921865710686,NA,NA,"Connecticut"
"117",7,"GB2",0.00147221421930365,-290.745082589125,-289.532961377003,1724.74769500821,0.0509904984099356,0.0764773945384992,20.2954487201516,NA,NA,"Connecticut"
"118",7,"SARABIA",0.00165438567629438,-281.614800747051,-279.739800747051,1412.88245443944,0.000100121661886919,1.67220153301444,0.448381014649556,0.265964435378596,NA,"Connecticut"
"119",7,"WANG",0.000766782869867964,-313.051078719203,-310.341401299849,3753.14688917814,0.705680130204174,0.919203248758641,0.999999997530828,0.706042899226677,59.5126283943011,"Connecticut"
"120",8,"KAKWANI_PODDER",0.100906047606925,-220.15989840856,-219.817041265703,236.170225242889,2.0105133242987,NA,NA,NA,NA,"Delaware"
"121",8,"RASCHE",0.00233409210772525,-290.603049156656,-289.897166803715,1990.42013243539,0.564288964373236,0.659519326363079,NA,NA,NA,"Delaware"
"122",8,"ORTEGA",0.000998893490874344,-296.881959681916,-296.176077328975,2376.42700253683,0.623005701933798,0.472388346664196,NA,NA,NA,"Delaware"
"123",8,"CHOTIKAPANICH",0.084271413833399,-221.326571705477,-220.98371456262,246.541099041569,3.01056236229697,NA,NA,NA,NA,"Delaware"
"124",8,"ABDALLA_HASSAN",0.000972985189443732,-294.800770398106,-293.588649185984,2361.49133678034,0.61642477423972,1.85644836416993e-09,0.474718055510008,NA,NA,"Delaware"
"125",8,"RHODE",0.0253583134887099,-229.978939257665,-229.636082114808,332.911915844661,1.27425005703987,NA,NA,NA,NA,"Delaware"
"126",8,"PARETO",0.0893327267573315,-231.145641757742,-230.802784614885,335.535032096698,1.70054963437237,NA,NA,NA,NA,"Delaware"
"127",8,"LOGNORMAL",0.00741410810780497,-273.077158971587,-272.73430182873,1141.61262796925,0.955140134287388,NA,NA,NA,NA,"Delaware"
"128",8,"GAMMA",0.04041255479537,-242.862488005794,-242.519630862937,454.238388378495,1.18866612513708,NA,NA,NA,NA,"Delaware"
"129",8,"WEIBULL",0.0350308517076955,-241.190199442724,-240.847342299867,445.552147194493,1.05414840949443,NA,NA,NA,NA,"Delaware"
"130",8,"GENERALIZED_GAMMA",0.00747153525523794,-270.895638253804,-270.189755900863,1136.01369491811,35744.4054657567,0.00553083096901485,NA,NA,NA,"Delaware"
"131",8,"DAGUM",0.0014903022069544,-295.012152050596,-294.306269697655,2255.92374809418,0.734753300121256,2.14057894887703,NA,NA,NA,"Delaware"
"132",8,"SINGH_MADDALA",0.00186524882064508,-292.898644090363,-292.192761737422,2122.74975699371,1.15099310956747,1.86755541297048,NA,NA,NA,"Delaware"
"133",8,"GB1",0.00753015863641178,-268.756441687673,-267.544320475552,1131.06099289849,28594.912248629,64119.8402728116,0.00513698727692196,NA,NA,"Delaware"
"134",8,"GB2",0.000723431837125333,-298.916368813992,-297.704247601871,2655.88974586805,0.204930218304944,0.349758240989763,5.60941938570132,NA,NA,"Delaware"
"135",8,"SARABIA",0.000749748857345629,-292.665130249807,-290.790130249807,2348.35232563478,0.000129158685685887,1.64103829232511,0.375068770410336,0.360568422364302,NA,"Delaware"
"136",8,"WANG",0.000578048288242796,-311.560800526167,-308.851123106813,4319.03759890082,0.833217270774074,0.833893117644142,0.999999998798718,0.722020837938499,49.0322195051831,"Delaware"
"137",9,"KAKWANI_PODDER",0.441639851112284,-198.875119356261,-198.532262213404,98.5855819485492,2.07218241529594,NA,NA,NA,NA,"Florida"
"138",9,"RASCHE",0.00308801895002702,-283.624081283253,-282.918198930312,1360.72378551725,0.410767931052956,0.717660305110472,NA,NA,NA,"Florida"
"139",9,"ORTEGA",0.00150715122492879,-289.231293067587,-288.525410714646,1581.30471963089,0.54194448773774,0.337993111182142,NA,NA,NA,"Florida"
"140",9,"CHOTIKAPANICH",0.389033768302099,-199.889976060404,-199.547118917547,102.85535390838,3.11980044431165,NA,NA,NA,NA,"Florida"
"141",9,"ABDALLA_HASSAN",0.00169004239409158,-287.14136642875,-285.929245216629,1566.4900151851,0.531980595028818,1.42477377945621e-08,0.340288744472701,NA,NA,"Florida"
"142",9,"RHODE",0.0747777282519534,-211.251588299985,-210.908731157128,167.408387618456,1.18628911248269,NA,NA,NA,NA,"Florida"
"143",9,"PARETO",0.0512358300328051,-247.503191387425,-247.160334244568,440.896279708009,1.44957602000627,NA,NA,NA,NA,"Florida"
"144",9,"LOGNORMAL",0.0290036742132275,-244.619784868444,-244.276927725587,438.385263378721,1.19186731557881,NA,NA,NA,NA,"Florida"
"145",9,"GAMMA",0.231070903792075,-212.919900319207,-212.57704317635,151.316240553351,1.01363334443173,NA,NA,NA,NA,"Florida"
"146",9,"WEIBULL",0.143327046632399,-213.702669010623,-213.359811867766,169.980034171541,0.896818826565091,NA,NA,NA,NA,"Florida"
"147",9,"GENERALIZED_GAMMA",0.0292617358027642,-242.34738386888,-241.641501515939,435.020090259304,29779.3308432524,0.00485544897897404,NA,NA,NA,"Florida"
"148",9,"DAGUM",0.00261776664148722,-285.726019335183,-285.020136982242,1444.89233217018,1.50501734092778,1.62502306312788,NA,NA,NA,"Florida"
"149",9,"SINGH_MADDALA",0.00185870586395799,-288.043155454308,-287.337273101367,1531.10901660472,0.771761096336944,2.05494404456689,NA,NA,NA,"Florida"
"150",9,"GB1",0.0293975894874874,-240.195946957514,-238.983825745393,432.922030411317,29987.7718601004,69124.5767818285,0.00403822617178284,NA,NA,"Florida"
"151",9,"GB2",0.00140665315293407,-291.434202042234,-290.222080830112,1754.81833358824,0.160587182335119,0.213422301106015,7.20804658557873,NA,NA,"Florida"
"152",9,"SARABIA",0.00187879011993868,-284.172413720888,-282.297413720888,1514.81849916909,0.000100344621678588,1.58894886577554,0.490842058587952,0.269816434150396,NA,"Florida"
"153",9,"WANG",0.00145242369788632,-284.719151722671,-282.009474303316,1631.58923288678,0.880199765443276,0.608131453376361,0.999999893856325,0.30484304420197,1.74702471772225,"Florida"
"154",10,"KAKWANI_PODDER",0.14610906102033,-215.442009409521,-215.099152266664,193.373370774642,2.14325797338908,NA,NA,NA,NA,"Georgia"
"155",10,"RASCHE",0.00191052218808508,-290.996424418774,-290.290542065833,1902.21898221857,0.53153371236262,0.654209996951048,NA,NA,NA,"Georgia"
"156",10,"ORTEGA",0.000860391355127596,-295.617427442039,-294.911545089098,2158.13711732242,0.654082858805993,0.437647522472959,NA,NA,NA,"Georgia"
"157",10,"CHOTIKAPANICH",0.12269518884039,-216.790461258878,-216.447604116021,203.118143918005,3.1804922865405,NA,NA,NA,NA,"Georgia"
"158",10,"ABDALLA_HASSAN",0.000861717761611436,-293.617418952459,-292.405297740338,2158.01896527925,0.654124999058062,2.33427458774251e-08,0.43769327390776,NA,NA,"Georgia"
"159",10,"RHODE",0.0295908384858078,-228.072506544441,-227.729649401584,301.603426333553,1.23399065704798,NA,NA,NA,NA,"Georgia"
"160",10,"PARETO",0.0922647950783955,-232.431058406121,-232.088201263264,325.592540128839,1.62385507192567,NA,NA,NA,NA,"Georgia"
"161",10,"LOGNORMAL",0.00894786961089235,-271.281127142407,-270.93826999955,1031.95599435451,1.02976445449446,NA,NA,NA,NA,"Georgia"
"162",10,"GAMMA",0.0620061789018967,-236.43334833198,-236.090491189123,356.059322881963,1.05612025028307,NA,NA,NA,NA,"Georgia"
"163",10,"WEIBULL",0.0456491855982301,-236.433575459316,-236.090718316459,372.633460003019,0.968173111424746,NA,NA,NA,NA,"Georgia"
"164",10,"GENERALIZED_GAMMA",0.00902341899290923,-269.090940288208,-268.385057935267,1025.99185910967,48079.2374111702,0.00442374268911368,NA,NA,NA,"Georgia"
"165",10,"DAGUM",0.00120281404974882,-294.534191214867,-293.828308861926,2100.15643530125,0.772950566793238,1.99032304863961,NA,NA,NA,"Georgia"
"166",10,"SINGH_MADDALA",0.00141504484434579,-293.175802535405,-292.469920182464,2019.03161185128,1.12302861130216,1.77968887208914,NA,NA,NA,"Georgia"
