"","COUNTY","alpha","gamma","Gini"
"49","Allen County, Ohio",0.623255851806805,0.551339864482642,0.51005447424189
"50","Allen Parish, Louisiana",0.786946525227032,0.448881991078883,0.471706248169509
"51","Allendale County, South Carolina",0.738442421564806,0.598094039164816,0.561123072322861
"52","Alpena County, Michigan",0.560096332701657,0.584785033716217,0.524813187989016
"53","Amador County, California",0.633196950295207,0.521802911670822,0.49110307986713
"54","Amelia County, Virginia",0.693045465468154,0.403937384197438,0.429474997722658
"55","Amherst County, Virginia",0.718649630856166,0.431447291570414,0.449752378218762
"56","Amite County, Mississippi",0.740644249317707,0.546071926470734,0.524692257401281
"57","Anchorage, Alaska",0.514829865972895,0.533473249578265,0.478652515910479
"58","Anderson County, Kansas",0.642858610794312,0.462439107011792,0.454312166863444
"59","Anderson County, Kentucky",0.611152133728082,0.379316403007428,0.399363642413841
"60","Anderson County, South Carolina",0.606091951375095,0.579605604761815,0.528078418403676
"61","Anderson County, Tennessee",0.774890476447941,0.501146143695715,0.500844595357059
"62","Anderson County, Texas",0.553701847558226,0.547049382424747,0.495383574266458
"63","Andrew County, Missouri",0.609990421847852,0.485051716318696,0.462622612514018
"64","Andrews County, Texas",0.586194242285475,0.531071180927287,0.489502375096111
"65","Androscoggin County, Maine",0.658980979229079,0.501539136579231,0.481999832651411
"66","Angelina County, Texas",0.459612692396437,0.66203552536145,0.574560224488628
"67","Anne Arundel County, Maryland",0.545243790878418,0.519248080684912,0.473972086073982
"68","Anoka County, Minnesota",0.507162051781091,0.490056823946128,0.44659335589031
"69","Anson County, North Carolina",0.743199109125903,0.494045017872002,0.491327271734924
"70","Antelope County, Nebraska",0.565183212902568,0.543290618720664,0.494614902504776
"71","Antrim County, Michigan",0.486762906803811,0.630456726855767,0.550626728388732
"72","Apache County, Arizona",1.01152188950461,0.443347636564924,0.504243355652757
"73","Appanoose County, Iowa",0.747191648040519,0.438287312595559,0.458778384857785
"74","Appling County, Georgia",0.840813292146431,0.499257033234597,0.509915253155075
"75","Appomattox County, Virginia",0.736436434839938,0.443845359089531,0.460068005379111
"76","Aransas County, Texas",0.571347927775675,0.661424227862425,0.589451197726589
"77","Arapahoe County, Colorado",0.509063038006636,0.626798809733615,0.550888150002249
"78","Archer County, Texas",0.447698443333614,0.607057832545169,0.524589480923302
"79","Archuleta County, Colorado",0.467048029013629,0.626013986192911,0.543781003049385
"80","Arenac County, Michigan",0.610020706111522,0.512374490266819,0.480731280721761
"81","Arkansas County, Arkansas",0.585189668724427,0.607249009603702,0.546279224533539
"82","Arlington County, Virginia",0.582460824739293,0.567000370025324,0.514892108659272
"83","Armstrong County, Pennsylvania",0.645699472865822,0.472079950069479,0.460831898671898
"84","Aroostook County, Maine",0.718543355324898,0.500641078504388,0.491428182815614
"85","Ascension Parish, Louisiana",0.581157425777576,0.528643315871751,0.486926785045615
"86","Ashe County, North Carolina",0.655599656974681,0.544247808923693,0.510245826633344
"87","Ashland County, Ohio",0.515228977055081,0.501699953458299,0.456161207254179
"88","Ashland County, Wisconsin",0.591742177869389,0.492503491172798,0.464179460428602
"89","Ashley County, Arkansas",0.657136930857183,0.571007415027714,0.529556971963279
"90","Ashtabula County, Ohio",0.711168174741558,0.458888665110515,0.46444846878945
"91","Asotin County, Washington",0.570162365921501,0.576450400783237,0.520026275655912
"92","Assumption Parish, Louisiana",0.746980253937563,0.495841674091657,0.49306320498842
"93","Atascosa County, Texas",0.542767612891862,0.616791005096905,0.547631514806958
"94","Atchison County, Kansas",0.668946206179406,0.463314543151851,0.459600950276865
"95","Atchison County, Missouri",0.639572687568374,0.508798247124998,0.483447713826216
"96","Athens County, Ohio",0.990876848359959,0.533101222316423,0.55149629548121
"97","Atkinson County, Georgia",0.765136058771613,0.520373367457378,0.511474081104521
"98","Atlantic County, New Jersey",0.69256453329203,0.541599417634093,0.514267397508817
"99","Atoka County, Oklahoma",0.644398978272875,0.538140838253659,0.504186407069712
"100","Attala County, Mississippi",0.833449900869774,0.528042789630922,0.526627853507333
"101","Audrain County, Missouri",0.58413628381959,0.498260643216586,0.466625545814318
"102","Audubon County, Iowa",0.555404607509843,0.555835755692143,0.502136063267766
"103","Auglaize County, Ohio",0.475939866140806,0.510542141039995,0.454859545520258
"104","Augusta County, Virginia",0.61242469734555,0.442516350300542,0.436355280394843
"105","Aurora County, South Dakota",0.431154634606862,0.539854240396988,0.467913992998816
"106","Austin County, Texas",0.493627242000112,0.659958727061524,0.577521374362554
"107","Autauga County, Alabama",0.690595562528178,0.411903452238769,0.433454141774648
"108","Avery County, North Carolina",0.655550282389647,0.540396533798723,0.507558534318827
"109","Avoyelles Parish, Louisiana",0.838114923827681,0.522579880352773,0.523865009872702
"110","Baca County, Colorado",0.608080912595026,0.601359782381558,0.545048116566064
"111","Bacon County, Georgia",0.746547573616134,0.522467218468644,0.509941793989079
"112","Bailey County, Texas",0.474929989198437,0.578656273370836,0.505978409599096
"113","Baker County, Florida",0.719823925225435,0.450528742038792,0.461023144210805
"114","Baker County, Georgia",0.709008852370973,0.610427915890081,0.566355199146708
"115","Baker County, Oregon",0.648235536330454,0.543225783630668,0.508349852492295
"116","Baldwin County, Alabama",0.623509605150467,0.554291344987936,0.512210508920088
"117","Baldwin County, Georgia",0.954240606627687,0.530583626333001,0.545114919546062
"118","Ballard County, Kentucky",0.644419019382541,0.510968456360841,0.485720365726204
"119","Baltimore city, Maryland",0.792827674415344,0.604575617084354,0.573123587528941
"120","Baltimore County, Maryland",0.501584126744548,0.615375781273367,0.540164746037429
"121","Bamberg County, South Carolina",0.822997447572876,0.563286904226902,0.548188479604971
"122","Bandera County, Texas",0.483562674579516,0.619537564564003,0.540844410796485
"123","Banks County, Georgia",0.633018833680546,0.491659534180126,0.471048031241151
"124","Bannock County, Idaho",0.712655155726591,0.485180867613088,0.480729709144114
"125","Baraga County, Michigan",0.70137687933938,0.441650779100013,0.452508930281551
"126","Barber County, Kansas",0.488341397555031,0.609481675903773,0.533188516344651
"127","Barbour County, Alabama",0.730164840178357,0.573551407953076,0.542200332595824
"128","Barbour County, West Virginia",0.771165595377886,0.477207137063087,0.485630887447305
"129","Barnes County, North Dakota",0.584686286586023,0.524536959370077,0.484667562080262
"130","Barnstable County, Massachusetts",0.535662388676914,0.580224879390361,0.517349897210788
"131","Barnwell County, South Carolina",0.973261539114144,0.476482303136541,0.516377027757795
"132","Barren County, Kentucky",0.665351864536444,0.557348966551679,0.521002785709832
"133","Barron County, Wisconsin",0.501334992751209,0.536207385284197,0.478210995626623
"134","Barrow County, Georgia",0.508121625539859,0.49362719860831,0.449226654283868
"135","Barry County, Michigan",0.435358587265686,0.557854903012066,0.482588780517691
"136","Barry County, Missouri",0.495574889687833,0.580471312023435,0.510912089597445
"137","Bartholomew County, Indiana",0.540840659324015,0.543555276044036,0.490610999666299
"138","Barton County, Kansas",0.449795162244337,0.633283293466477,0.547397321092899
"139","Barton County, Missouri",0.641099677249564,0.557940207656377,0.517630211564219
"140","Bartow County, Georgia",0.599441072806275,0.5182484162819,0.482888958027544
"141","Bastrop County, Texas",0.605563287901782,0.499755847652131,0.471482245635429
"142","Bates County, Missouri",0.659239153092522,0.496719576735049,0.478914379788124
"143","Bath County, Kentucky",0.925454151414918,0.423888301909925,0.480930381009318
"144","Bath County, Virginia",0.429362544042025,0.607297310234777,0.521750716129623
"145","Baxter County, Arkansas",0.494415591821656,0.578566506872668,0.509216057447101
"146","Bay County, Florida",0.515538166941518,0.620447709406434,0.546536638907955
"147","Bay County, Michigan",0.63436110353355,0.532906598658904,0.498910695834705
"148","Bayfield County, Wisconsin",0.506350849020455,0.536698401904671,0.479479065699663
"149","Baylor County, Texas",0.825822860618145,0.589680626360417,0.566749991593124
"150","Beadle County, South Dakota",0.527502566314039,0.556664022412572,0.498013367150369
"151","Bear Lake County, Idaho",0.602354450703376,0.428340513918517,0.425830070571826
"152","Beaufort County, North Carolina",0.713338415548293,0.518419795098582,0.50204544451968
"153","Beaufort County, South Carolina",0.523892715784096,0.647088672824073,0.570442492321757
"154","Beauregard Parish, Louisiana",0.677569203130505,0.476843553318413,0.469490358419181
"155","Beaver County, Oklahoma",0.451593722879876,0.549107011321152,0.478802561267176
"156","Beaver County, Pennsylvania",0.665271191311972,0.477943875956609,0.46800973067777
"157","Beaver County, Utah",0.599781164999474,0.445511829069812,0.435736375444811
"158","Beaverhead County, Montana",0.642142165355819,0.544244949452899,0.508080568313666
"159","Becker County, Minnesota",0.588777766651599,0.528129286153247,0.487884023190184
"160","Beckham County, Oklahoma",0.588431206011986,0.58540017344157,0.529736259766366
"161","Bedford County, Pennsylvania",0.624100912528576,0.485142420018815,0.465237042728917
"162","Bedford County, Tennessee",0.616490243953852,0.496293519104322,0.471140150741234
"163","Bedford County, Virginia",0.614860986610121,0.497885658739097,0.471899853102212
"164","Bee County, Texas",0.645514996997575,0.548897467518305,0.511896573395598
"165","Belknap County, New Hampshire",0.480417022432497,0.603107251191806,0.526652305412793
"166","Bell County, Kentucky",0.91416086084936,0.536487708291071,0.543323907169789
"167","Bell County, Texas",0.622487178088691,0.495610977956193,0.471757953766314
"168","Belmont County, Ohio",0.526040130232288,0.615602765169888,0.544119996458345
"169","Beltrami County, Minnesota",0.643763847929755,0.516426703735231,0.489257098234652
"170","Ben Hill County, Georgia",0.901144292357398,0.538221461865268,0.542628017185993
"171","Benewah County, Idaho",0.623050919448836,0.459739761685636,0.44896384600018
"172","Bennett County, South Dakota",0.681268911671285,0.44781313592154,0.45247996447182
"173","Bennington County, Vermont",0.520299105040797,0.61399722474744,0.541917288912573
"174","Benson County, North Dakota",0.72404764329691,0.561348315663441,0.532714334643131
"175","Bent County, Colorado",0.617204389184745,0.580424865093602,0.530410706938726
"176","Benton County, Arkansas",0.360489868188668,0.729985780108534,0.628111809070795
"177","Benton County, Indiana",0.527944637544243,0.52034640697226,0.471604414702563
"178","Benton County, Iowa",0.591992950634239,0.420404731344682,0.419022179745718
"179","Benton County, Minnesota",0.664795667326612,0.466474356876775,0.460794462613004
"180","Benton County, Mississippi",0.759433314198296,0.474535939563298,0.482085802511778
"181","Benton County, Missouri",0.691010593008292,0.496499256594329,0.484198788534047
"182","Benton County, Oregon",0.842040684833566,0.559755842351785,0.548444298262336
"183","Benton County, Tennessee",0.745376566421318,0.501447704337754,0.496313676513876
"184","Benton County, Washington",0.648146145493168,0.507141560727369,0.483820139858287
"185","Benzie County, Michigan",0.405413306456155,0.615987296850138,0.525195686000693
"186","Bergen County, New Jersey",0.57238765753849,0.680009263435715,0.606071766954549
"187","Berkeley County, South Carolina",0.526208356215333,0.504708910210992,0.460320522866178
"188","Berkeley County, West Virginia",0.646465654063585,0.413706064506662,0.42595168528771
"189","Berks County, Pennsylvania",0.599298232868672,0.538819142045787,0.497197435435415
"190","Berkshire County, Massachusetts",0.598557725284114,0.60986886643113,0.550334580409306
"191","Bernalillo County, New Mexico",0.742349309902615,0.545128678464856,0.524311281511749
"192","Berrien County, Georgia",0.770130435213525,0.53774149123345,0.523548886254785
"193","Berrien County, Michigan",0.617359569077488,0.616607668048746,0.558411044638942
"194","Bertie County, North Carolina",0.808098616481449,0.479926264315914,0.493246037096095
"195","Bethel, Alaska",0.76744004324058,0.412601215267614,0.448082395994105
"196","Bexar County, Texas",0.579378560871187,0.608366699251801,0.546302474598152
"197","Bibb County, Alabama",0.536351036774876,0.533866705122726,0.482787753260373
"198","Bibb County, Georgia",0.807177885174747,0.619925576006483,0.586278868985761
"199","Bienville Parish, Louisiana",0.871384307809496,0.508233214483726,0.519909493212787
"200","Big Horn County, Montana",0.839325843274509,0.413112970767717,0.46100875249604
"201","Big Horn County, Wyoming",0.540046416021585,0.515900766915845,0.470679743704138
"202","Big Stone County, Minnesota",0.593518605991491,0.554706703418359,0.507640514505441
"203","Bingham County, Idaho",0.580426814031236,0.494473931659717,0.463419067696652
"204","Black Hawk County, Iowa",0.608783976159952,0.514417570595212,0.48190059380074
"205","Blackford County, Indiana",0.598135515368566,0.465170255288182,0.447680546659591
"206","Bladen County, North Carolina",0.89594786828277,0.521474350072262,0.531514050605132
"207","Blaine County, Idaho",0.381276275354056,0.71596086713532,0.616111759976632
"208","Blaine County, Montana",0.681092405141958,0.459711806373807,0.459592713875457
"209","Blaine County, Oklahoma",0.646602536838938,0.515543868978856,0.489145213515203
"210","Blair County, Pennsylvania",0.563650046906147,0.578916807907024,0.520864535987942
"211","Blanco County, Texas",0.499468073431832,0.642979764920558,0.563345262192217
"212","Bland County, Virginia",0.690725889245537,0.44358197308909,0.451702254581939
"213","Bleckley County, Georgia",0.909909727937727,0.459239489831452,0.497399147248931
"214","Bledsoe County, Tennessee",0.745120712047431,0.500469524982958,0.495657354010379
"215","Blount County, Alabama",0.607789756722035,0.483768217670197,0.461388829223517
"216","Blount County, Tennessee",0.619342591106377,0.52181697786558,0.488761250460139
"217","Blue Earth County, Minnesota",0.624546830685409,0.554837496417846,0.512769453412311
"218","Boise County, Idaho",0.808206212808838,0.466377101124893,0.485310933728863
"219","Bolivar County, Mississippi",0.860827576694275,0.576558754811809,0.562268488441168
"220","Bollinger County, Missouri",0.828008820272829,0.41999961298281,0.46273369421779
"221","Bon Homme County, South Dakota",0.672729236945054,0.471417750718536,0.465266585963282
"222","Bond County, Illinois",0.759040838358445,0.483628997011921,0.487514837935764
"223","Bonner County, Idaho",0.65033567208502,0.551754010588461,0.514682574459388
"224","Bonneville County, Idaho",0.480298713799497,0.587832886620052,0.514213530380175
"225","Boone County, Arkansas",0.585780284431199,0.548013781281172,0.501507827404854
"226","Boone County, Illinois",0.561003909647229,0.516409077870874,0.474826266425037
"227","Boone County, Indiana",0.519971026489198,0.635426868108329,0.559836712794261
"228","Boone County, Iowa",0.574812629334108,0.457021745551393,0.438052318147888
"229","Boone County, Kentucky",0.573041259713639,0.472502377773105,0.4476091367579
"230","Boone County, Missouri",0.709883791726662,0.591305444187365,0.552154760026
"231","Boone County, Nebraska",0.64180365469067,0.495666867903341,0.475199908670761
"232","Boone County, West Virginia",0.843710760942431,0.477455911390824,0.497433739000385
"233","Bosque County, Texas",0.518039431459391,0.593984239715138,0.525327678010004
"234","Bossier Parish, Louisiana",0.65311813114663,0.512941076065294,0.488509530478877
"235","Botetourt County, Virginia",0.568895956609865,0.474817735342381,0.448321447312841
"236","Bottineau County, North Dakota",0.567022112856621,0.567505100453597,0.512761118325407
"237","Boulder County, Colorado",0.641045905325988,0.644988423287139,0.584694248034956
"238","Boundary County, Idaho",0.764717200756365,0.47962409502997,0.486022445283157
"239","Bourbon County, Kansas",0.786694706018335,0.472698785135952,0.485497719877495
"240","Bourbon County, Kentucky",0.645134235148589,0.546786534034005,0.510347976329049
"241","Bowie County, Texas",0.603485606427136,0.60925309014831,0.550568921372457
"242","Bowman County, North Dakota",0.541701658312964,0.542722674712202,0.490152781228686
"243","Box Butte County, Nebraska",0.683726983034534,0.403220044913827,0.427280153078764
"244","Box Elder County, Utah",0.559460480475783,0.405055543028973,0.403212234224752
"245","Boyd County, Kentucky",0.7296593775086,0.556020934891357,0.529848807301483
"246","Boyd County, Nebraska",0.720657418070771,0.402766460432864,0.434085436001591
"247","Boyle County, Kentucky",0.659373161597288,0.54952047922653,0.514537962804708
"248","Bracken County, Kentucky",0.708753618202402,0.482489311359413,0.478395728317283
"249","Bradford County, Florida",0.836364583920596,0.522977372429863,0.523857671502748
"250","Bradford County, Pennsylvania",0.621203638236799,0.515314152341834,0.484657600764294
"251","Bradley County, Arkansas",0.74831053774165,0.565125205286882,0.538895651788717
"252","Bradley County, Tennessee",0.602352655897531,0.575431461736287,0.524359533585206
"253","Branch County, Michigan",0.570765989598609,0.525354579127796,0.482805873391596
"254","Brantley County, Georgia",0.730209776616932,0.452524210624939,0.46402647917083
"255","Braxton County, West Virginia",0.79499228793133,0.5821718576453,0.557356893035061
"256","Brazoria County, Texas",0.656136204211729,0.491867038304748,0.475246232707467
"257","Brazos County, Texas",0.866050912278635,0.618013327532171,0.592082885669721
"258","Breathitt County, Kentucky",0.823521115687425,0.524282172972014,0.52278903513581
"259","Breckinridge County, Kentucky",0.667225429655697,0.475543778295239,0.466854241273101
"260","Bremer County, Iowa",0.619456014382772,0.464428265267763,0.451216966579905
"261","Brevard County, Florida",0.571470224223282,0.588423102069322,0.52942098444734
"262","Brewster County, Texas",0.559875960982579,0.618285374396923,0.551407926567261
"263","Bristol city, Virginia",0.534140483194849,0.67097400473999,0.592973025153938
"264","Bristol County, Massachusetts",0.72950813114261,0.532679874543536,0.514006936095258
"265","Bristol County, Rhode Island",0.564227276512625,0.670593003617633,0.596594993018994
"266","Broadwater County, Montana",0.577283426030806,0.487516073312686,0.458222185383881
"267","Bronx County, New York",0.972112034946658,0.4998751197174,0.529403661116132
"268","Brooke County, West Virginia",0.619975578783593,0.492874434244543,0.469518631385389
"269","Brookings County, South Dakota",0.541230382113693,0.544865618285756,0.491637211668382
"270","Brooks County, Georgia",0.728932539194963,0.586567226967886,0.551371903554809
"271","Brooks County, Texas",1.03306479868539,0.469724730688697,0.521220504608758
"272","Broome County, New York",0.682207294399708,0.559513068295304,0.525132270845583
"273","Broomfield County, Colorado",0.577686762959674,0.493467039787834,0.462244854019015
"274","Broward County, Florida",0.555518968876111,0.673504747985734,0.598060787251266
"275","Brown County, Illinois",0.66891493457884,0.47297985533751,0.465557354757474
"276","Brown County, Indiana",0.672249365632545,0.474759217365723,0.467255047673931
"277","Brown County, Kansas",0.571735470616515,0.526655880528522,0.483889643128849
"278","Brown County, Minnesota",0.512200666916341,0.536390485381477,0.48030739939474
"279","Brown County, Nebraska",0.640564462499983,0.522979038164203,0.493142089202783
"280","Brown County, Ohio",0.67062502216803,0.413390402101693,0.430467888962393
"281","Brown County, South Dakota",0.423675949629154,0.582416585682863,0.500100983861336
"282","Brown County, Texas",0.617116408356752,0.51731970034098,0.485313889229568
"283","Brown County, Wisconsin",0.473299872569353,0.607933452456238,0.52949435729543
"284","Brule County, South Dakota",0.512708244095565,0.489136946722352,0.447044513188823
"285","Brunswick County, North Carolina",0.670884244621841,0.497417639414934,0.481366503588671
"286","Brunswick County, Virginia",0.737817089804327,0.488352697716108,0.486909982891433
"287","Bryan County, Georgia",0.661723278825642,0.456128587115689,0.453905395364226
"288","Bryan County, Oklahoma",0.606206895889003,0.57300958968717,0.523155006791812
"289","Buchanan County, Iowa",0.570635291905964,0.452887305017888,0.434628906147702
"290","Buchanan County, Missouri",0.631754859520442,0.531684376683084,0.497633481478027
"291","Buchanan County, Virginia",0.817776166386686,0.551702616549269,0.53971455073032
"292","Buckingham County, Virginia",0.674465565682179,0.479841415467875,0.470818190230216
"293","Bucks County, Pennsylvania",0.533736178650881,0.591546898440973,0.525904880327698
"294","Buena Vista city, Virginia",0.591961789775494,0.461230887367682,0.444017207601296
"295","Buena Vista County, Iowa",0.546641084612202,0.486457114043578,0.451759384738594
"296","Buffalo County, Nebraska",0.540083153188794,0.537088348227023,0.485775064840449
"297","Buffalo County, Wisconsin",0.663920973187583,0.441371286241787,0.445447443169386
"298","Bullitt County, Kentucky",0.614495927548995,0.365883969025656,0.392686986315423
"299","Bulloch County, Georgia",0.827454302042905,0.587584170044101,0.565491752355125
"300","Bullock County, Alabama",0.837667174181668,0.485622861788562,0.501284157198928
"301","Buncombe County, North Carolina",0.565303891385071,0.603661742550653,0.54043374873441
"302","Bureau County, Illinois",0.59089355151871,0.516344284561346,0.480088437976324
"303","Burke County, Georgia",0.858587842011786,0.543430462963676,0.540048560688905
"304","Burke County, North Carolina",0.627786700861123,0.508532746532509,0.481237719876734
"305","Burke County, North Dakota",0.854985787666806,0.402195534541531,0.45799853310734
"306","Burleigh County, North Dakota",0.507377832804801,0.572267862898011,0.506484656675129
"307","Burleson County, Texas",0.645660369376886,0.551261073178763,0.513591186873421
"308","Burlington County, New Jersey",0.556482649417324,0.544097043726077,0.493708855198339
"309","Burnet County, Texas",0.423098704188899,0.64725467786141,0.555707591380552
"310","Burnett County, Wisconsin",0.673077871156843,0.474832311116127,0.4674470282347
"311","Burt County, Nebraska",0.686754492856871,0.411445073326494,0.432463769290795
"312","Butler County, Alabama",0.714649179708759,0.543149216479315,0.51875423676371
"313","Butler County, Iowa",0.577184648669098,0.402895131571508,0.405668903477952
"314","Butler County, Kansas",0.509459145915489,0.537153641765291,0.480373242455778
"315","Butler County, Kentucky",0.873058120452759,0.431426550600833,0.476416821435925
"316","Butler County, Missouri",0.612425251596385,0.566887338292235,0.519601452298631
"317","Butler County, Nebraska",0.588962903823363,0.416411549727868,0.416039645662035
"318","Butler County, Ohio",0.690047105075944,0.49503913866092,0.483104677057063
"319","Butler County, Pennsylvania",0.557203448250324,0.563063170612747,0.5078163720449
"320","Butte County, California",0.718392208606404,0.568330631975828,0.536787920474116
"321","Butte County, Idaho",0.858485227137554,0.409910250728556,0.462602799811989
"322","Butte County, South Dakota",0.682685700123564,0.442180363725218,0.449402833658898
"323","Butts County, Georgia",0.731038474574601,0.488420808762655,0.485826891771117
"324","Cabarrus County, North Carolina",0.594642979786589,0.516578167363849,0.480906391474594
"325","Cabell County, West Virginia",0.786644615619176,0.592273289233722,0.563404490268289
"326","Cache County, Utah",0.493111557104257,0.526563091898859,0.46965492105251
"327","Caddo County, Oklahoma",0.743586326686851,0.482863754469977,0.484492108811863
"328","Caddo Parish, Louisiana",0.706175376609217,0.6347393959242,0.5848739508099
"329","Calaveras County, California",0.665534861717702,0.546504485390233,0.51340115526505
"330","Calcasieu Parish, Louisiana",0.715279582489449,0.551246353994535,0.524394734478078
"331","Caldwell County, Kentucky",0.736539168842068,0.445321746562705,0.460940264567577
"332","Caldwell County, Missouri",0.619355082788848,0.517471007614666,0.48580162727343
"333","Caldwell County, North Carolina",0.603358758146208,0.571633869991033,0.521681774182514
"334","Caldwell County, Texas",0.510650780477258,0.51576066088415,0.46516013532769
"335","Caldwell Parish, Louisiana",1.03674564361325,0.523408318816657,0.551710161177752
"336","Caledonia County, Vermont",0.570459815924984,0.525516448825584,0.482865720971755
"337","Calhoun County, Alabama",0.730541861348437,0.500935686992642,0.493582167728673
"338","Calhoun County, Arkansas",0.769019495951769,0.496823471564644,0.497229557985949
"339","Calhoun County, Florida",0.685547211123596,0.531936372571029,0.506581436036839
"340","Calhoun County, Georgia",0.977428715060897,0.495623625743328,0.527714377821318
"341","Calhoun County, Illinois",0.683124845832003,0.438514688872457,0.447328164227576
"342","Calhoun County, Iowa",0.717344655991467,0.463528727181667,0.468309326832108
"343","Calhoun County, Michigan",0.647520019741879,0.533124871281549,0.501230180863767
"344","Calhoun County, Mississippi",0.77359848802271,0.502730053680591,0.501625967603507
"345","Calhoun County, South Carolina",0.73805686316116,0.571699171275473,0.542024607515138
"346","Calhoun County, Texas",0.65391609782602,0.503620259270479,0.482491860311039
"347","Calhoun County, West Virginia",0.743002080186988,0.517612726001095,0.506240171169548
"348","Callahan County, Texas",0.841621037871209,0.508433738893151,0.515616763286385
"349","Callaway County, Missouri",0.665613461438531,0.442322345395698,0.446327800266456
"350","Calloway County, Kentucky",0.894656975666655,0.531558125317926,0.53756205397629
"351","Calumet County, Wisconsin",0.446318630935733,0.492671530336934,0.436306617220959
"352","Calvert County, Maryland",0.613574289748607,0.404649728466504,0.414182887542218
"353","Cambria County, Pennsylvania",0.652734241118594,0.534544371507439,0.503059482598864
"354","Camden County, Georgia",0.667560357136469,0.432069731691283,0.44064921055792
"355","Camden County, Missouri",0.53790260946291,0.57335108418051,0.512416431362899
"356","Camden County, New Jersey",0.667910936851929,0.553674963738693,0.518802350892161
"357","Camden County, North Carolina",0.658019246130691,0.393595376106293,0.416881363326
"358","Cameron County, Pennsylvania",0.653393515191174,0.484430997806932,0.470007889918419
"359","Cameron County, Texas",0.82367524370994,0.539844086096169,0.532780237418944
"360","Cameron Parish, Louisiana",0.458031687485762,0.577459758552504,0.502114697664834
"361","Camp County, Texas",0.590768743326956,0.510640704161697,0.476169844590431
"362","Campbell County, Kentucky",0.610339617950414,0.564869170985305,0.517786688560288
"363","Campbell County, Tennessee",0.763055040960053,0.548350765939814,0.529569195947102
"364","Campbell County, Virginia",0.672720985711197,0.450040765576438,0.452246218345603
"365","Campbell County, Wyoming",0.349288313864991,0.579934010048929,0.484504298581401
"366","Canadian County, Oklahoma",0.484035756654488,0.475327070157117,0.431984842242841
"367","Candler County, Georgia",0.901672452086507,0.500049298804613,0.519452372252037
"368","Cannon County, Tennessee",0.738565590343467,0.430296008127158,0.452700599646341
"369","Canyon County, Idaho",0.582119519516874,0.473542670009891,0.450004219823008
"370","Cape Girardeau County, Missouri",0.616204143824225,0.578687386935212,0.528953739158252
"371","Cape May County, New Jersey",0.595234627707907,0.580963008912488,0.527415013562609
"372","Carbon County, Montana",0.577999570296756,0.556532997057903,0.506419328838728
"373","Carbon County, Pennsylvania",0.57493620787664,0.472953121290526,0.448261461412186
"374","Carbon County, Utah",0.719611722845019,0.469702759212413,0.47242365228771
"375","Carbon County, Wyoming",0.516598484312436,0.522535583489029,0.471085634206088
"376","Caribou County, Idaho",0.561343498170404,0.479648861451796,0.450043068658385
"377","Carlisle County, Kentucky",0.513434174320272,0.567295259166479,0.503676532074382
"378","Carlton County, Minnesota",0.70922484957347,0.40679537005142,0.434142283134605
"379","Caroline County, Maryland",0.700173982606968,0.424333083861533,0.442291560440239
"380","Caroline County, Virginia",0.667651796287534,0.393516208905551,0.418752158905239
"381","Carroll County, Arkansas",0.559956092524767,0.51672546146291,0.474858168559717
"382","Carroll County, Georgia",0.559540155584827,0.619556170204841,0.552397243681024
"383","Carroll County, Illinois",0.555459054705339,0.544023757719664,0.493479721090432
"384","Carroll County, Indiana",0.491975953088458,0.488700403420806,0.4426857481951
"385","Carroll County, Iowa",0.630570499856441,0.521574335057981,0.490503531885601
"386","Carroll County, Kentucky",0.679194347758043,0.474340346437793,0.468220816093094
"387","Carroll County, Maryland",0.604121276561717,0.428099361341209,0.42603640676667
"388","Carroll County, Mississippi",0.909278703198099,0.524531524045804,0.535261037555423
"389","Carroll County, Missouri",0.655447318177346,0.514963379017724,0.490248605359996
"390","Carroll County, New Hampshire",0.329754059988502,0.716888576858608,0.610196699430625
"391","Carroll County, Ohio",0.469713060217578,0.556498775180434,0.487761616972683
"392","Carroll County, Tennessee",0.731773541865947,0.477651544459792,0.479328587790356
"393","Carroll County, Virginia",0.660931810452634,0.494895820822063,0.478029033288928
"394","Carson City, Nevada",0.564879024029328,0.587242532935525,0.527472278737401
"395","Carson County, Texas",0.53802593548902,0.463101897006099,0.434716776692815
"396","Carter County, Kentucky",0.667595772867581,0.47649017137362,0.467511021160587
"397","Carter County, Missouri",0.845699342168178,0.494861221264154,0.508017404265571
"398","Carter County, Oklahoma",0.570805304822033,0.58280558332269,0.524984281451248
"399","Carter County, Tennessee",0.720352937680995,0.502138652367305,0.492677672935845
"400","Carteret County, North Carolina",0.650671275739048,0.533280162444942,0.501853232562842
"401","Carver County, Minnesota",0.49935178317123,0.574639279617761,0.506971692810002
"402","Cascade County, Montana",0.608247158445904,0.535949783085481,0.496677292039457
"403","Casey County, Kentucky",0.752654203277498,0.519139420118414,0.508740005606106
"404","Cass County, Illinois",0.556305416405702,0.489699515338422,0.45575432035696
"405","Cass County, Indiana",0.505244262353181,0.484697767847608,0.44256710930672
"406","Cass County, Iowa",0.597615039507305,0.498117201146839,0.468967590225086
"407","Cass County, Michigan",0.463853486322987,0.619450809396444,0.537671170987564
"408","Cass County, Minnesota",0.541229082133978,0.559004369968911,0.502104041295326
"409","Cass County, Missouri",0.569903365776314,0.47245811757595,0.44698185656524
"410","Cass County, Nebraska",0.568563216081917,0.433941779607935,0.422455654483983
"411","Cass County, North Dakota",0.516642589625217,0.638510395978866,0.561989298446208
